case_name,case_url,version_tag,full_classname,classname,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,isAbstract,label
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureShininess,HomeFurnitureController$FurnitureShininess,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,HomeFurnitureController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedDoorOrWindow,HomeFurnitureController$ModifiedDoorOrWindow,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedFurnitureGroup,HomeFurnitureController$ModifiedFurnitureGroup,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedLight,HomeFurnitureController$ModifiedLight,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedPieceOfFurniture,HomeFurnitureController$ModifiedPieceOfFurniture,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$Property,HomeFurnitureController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeView$ActionType,HomeView$ActionType,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeView,HomeView,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeView$OpenDamagedHomeAnswer,HomeView$OpenDamagedHomeAnswer,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.HomeView$SaveAnswer,HomeView$SaveAnswer,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureAttributesStepState,ImportedFurnitureWizardController$FurnitureAttributesStepState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureIconStepState,ImportedFurnitureWizardController$FurnitureIconStepState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureModelStepState,ImportedFurnitureWizardController$FurnitureModelStepState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureOrientationStepState,ImportedFurnitureWizardController$FurnitureOrientationStepState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$ImportedFurnitureWizardStepState,ImportedFurnitureWizardController$ImportedFurnitureWizardStepState,FALSE,FALSE,TRUE,TRUE,FALSE,protected,TRUE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,ImportedFurnitureWizardController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$PieceOfFurnitureImportationUndoableEdit,ImportedFurnitureWizardController$PieceOfFurnitureImportationUndoableEdit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$Property,ImportedFurnitureWizardController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$Step,ImportedFurnitureWizardController$Step,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardStepsView,ImportedFurnitureWizardStepsView,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$ImportedTextureWizardStepState,ImportedTextureWizardController$ImportedTextureWizardStepState,FALSE,FALSE,TRUE,TRUE,FALSE,protected,TRUE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,ImportedTextureWizardController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$Property,ImportedTextureWizardController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$Step,ImportedTextureWizardController$Step,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$TextureAttributesStepState,ImportedTextureWizardController$TextureAttributesStepState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Coordinator
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$TextureImageStepState,ImportedTextureWizardController$TextureImageStepState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LabelController,LabelController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LabelController$LabelCreationUndoableEdit,LabelController$LabelCreationUndoableEdit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LabelController$LabelModificationUndoableEdit,LabelController$LabelModificationUndoableEdit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LabelController$ModifiedLabel,LabelController$ModifiedLabel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LabelController$Property,LabelController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LevelController,LevelController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LevelController$LevelModificationUndoableEdit,LevelController$LevelModificationUndoableEdit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LevelController$ModifiedLevel,LevelController$ModifiedLevel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.LevelController$Property,LevelController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ModelMaterialsController,ModelMaterialsController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ModelMaterialsController$Property,ModelMaterialsController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.Object3DFactory,Object3DFactory,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,ObserverCameraController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.ObserverCameraController$Property,ObserverCameraController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PageSetupController$HomePrintModificationUndoableEdit,PageSetupController$HomePrintModificationUndoableEdit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PageSetupController,PageSetupController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PageSetupController$Property,PageSetupController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PhotoController$CameraChangeListener,PhotoController$CameraChangeListener,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PhotoController$HomeCameraChangeListener,PhotoController$HomeCameraChangeListener,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PhotoController,PhotoController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PhotoController$Property,PhotoController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PhotosController$HomeStoredCamerasChangeListener,PhotosController$HomeStoredCamerasChangeListener,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PhotosController,PhotosController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PhotosController$Property,PhotosController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractModeChangeState,PlanController$AbstractModeChangeState,FALSE,FALSE,TRUE,TRUE,FALSE,private,TRUE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractPolylineState,PlanController$AbstractPolylineState,FALSE,FALSE,TRUE,TRUE,FALSE,private,TRUE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractRoomState,PlanController$AbstractRoomState,FALSE,FALSE,TRUE,TRUE,FALSE,private,TRUE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractWallState,PlanController$AbstractWallState,FALSE,FALSE,TRUE,TRUE,FALSE,private,TRUE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$CameraElevationState,PlanController$CameraElevationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$CameraPitchRotationState,PlanController$CameraPitchRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$CameraYawRotationState,PlanController$CameraYawRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$CompassResizeState,PlanController$CompassResizeState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$CompassRotationState,PlanController$CompassRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$ControllerState,PlanController$ControllerState,TRUE,FALSE,TRUE,TRUE,FALSE,protected,TRUE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineCreationState,PlanController$DimensionLineCreationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineDrawingState,PlanController$DimensionLineDrawingState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineOffsetState,PlanController$DimensionLineOffsetState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineResizeState,PlanController$DimensionLineResizeState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$DragAndDropState,PlanController$DragAndDropState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$EditableProperty,PlanController$EditableProperty,TRUE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController,PlanController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$JoinedWall,PlanController$JoinedWall,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$LabelCreationState,PlanController$LabelCreationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$LabelElevationState,PlanController$LabelElevationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$LabelRotationState,PlanController$LabelRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$LightPowerModificationState,PlanController$LightPowerModificationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$Mode,PlanController$Mode,TRUE,FALSE,TRUE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PanningState,PlanController$PanningState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureElevationState,PlanController$PieceOfFurnitureElevationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureHeightState,PlanController$PieceOfFurnitureHeightState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameOffsetState,PlanController$PieceOfFurnitureNameOffsetState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameRotationState,PlanController$PieceOfFurnitureNameRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurniturePitchRotationState,PlanController$PieceOfFurniturePitchRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureResizeState,PlanController$PieceOfFurnitureResizeState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRollRotationState,PlanController$PieceOfFurnitureRollRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRotationState,PlanController$PieceOfFurnitureRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PointMagnetizedToClosestWallOrRoomPoint,PlanController$PointMagnetizedToClosestWallOrRoomPoint,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PointWithAngleMagnetism,PlanController$PointWithAngleMagnetism,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineCreationState,PlanController$PolylineCreationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineDrawingState,PlanController$PolylineDrawingState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineResizeState,PlanController$PolylineResizeState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$Property,PlanController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RectangleSelectionState,PlanController$RectangleSelectionState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$ResizedPieceOfFurniture,PlanController$ResizedPieceOfFurniture,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaOffsetState,PlanController$RoomAreaOffsetState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaRotationState,PlanController$RoomAreaRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomCreationState,PlanController$RoomCreationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomDrawingState,PlanController$RoomDrawingState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameOffsetState,PlanController$RoomNameOffsetState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameRotationState,PlanController$RoomNameRotationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomPointWithAngleMagnetism,PlanController$RoomPointWithAngleMagnetism,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$RoomResizeState,PlanController$RoomResizeState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionMoveState,PlanController$SelectionMoveState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionState,PlanController$SelectionState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$WallCreationState,PlanController$WallCreationState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$WallDrawingState,PlanController$WallDrawingState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$WallPointWithAngleMagnetism,PlanController$WallPointWithAngleMagnetism,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanController$WallResizeState,PlanController$WallResizeState,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanView$CursorType,PlanView$CursorType,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PlanView,PlanView,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PolylineController,PolylineController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PolylineController$ModifiedPolyline,PolylineController$ModifiedPolyline,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PolylineController$PolylinesModificationUndoableEdit,PolylineController$PolylinesModificationUndoableEdit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.viewcontroller.PolylineController$Property,PolylineController$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
